,Depth CSF-B (m),Bulk density (GRA)
12360,304.55,1.8219999999999998
12361,304.575,1.835
12362,304.6,1.8359999999999999
12363,304.625,1.834
12364,304.65,1.808
12365,304.675,1.8419999999999999
12366,304.7,1.8459999999999999
12367,304.725,1.8519999999999999
12368,304.75,1.8719999999999999
12369,304.775,1.8769999999999998
12370,304.8,1.8619999999999999
12371,304.825,1.8219999999999998
12372,304.85,1.857
12373,304.875,1.839
12374,304.9,1.8159999999999998
12375,304.925,1.8459999999999999
12376,304.95,1.859
12377,304.975,1.8780000000000001
12378,305.0,1.8840000000000001
12379,305.025,1.855
12380,305.05,1.834
12381,305.075,1.841
12382,305.1,1.848
12383,305.125,1.879
12384,305.15,1.896
12385,305.175,1.915
12386,305.2,1.845
12387,305.225,1.8519999999999999
12388,305.25,1.8419999999999999
12389,305.275,1.761
12390,305.3,1.751
12391,305.325,1.771
12392,305.35,1.7890000000000001
12393,305.375,1.865
12394,305.4,1.4409999999999998
12395,305.415,1.795
12396,305.44,1.808
12397,305.465,1.807
12398,305.49,1.828
12399,305.515,1.821
12400,305.54,1.86
12401,305.565,1.821
12402,305.59,1.83
12403,305.615,1.849
12404,305.64,1.8459999999999999
12405,305.665,1.881
12406,305.69,1.8869999999999998
12407,305.715,1.8730000000000002
12408,305.74,1.912
12409,305.765,1.892
12410,305.79,1.883
12411,305.815,1.973
12412,305.84,1.777
12413,305.865,1.756
12414,305.89,1.765
12415,305.915,1.7530000000000001
12416,305.94,1.7830000000000001
12417,305.965,1.777
12418,305.99,1.839
12419,306.015,1.797
12420,306.04,1.8019999999999998
12421,306.065,1.794
12422,306.09,1.805
12423,306.115,1.8519999999999999
12424,306.14,1.86
12425,306.165,1.865
12426,306.19,1.86
12427,306.215,1.8619999999999999
12428,306.24,1.891
12429,306.265,1.89
12430,306.29,1.893
12431,306.315,1.99
12432,306.34,1.8519999999999999
12433,306.365,1.827
12434,306.39,1.825
12435,306.415,1.828
12436,306.44,1.8019999999999998
12437,306.465,1.837
12438,306.49,1.829
12439,306.515,1.808
12440,306.54,1.831
12441,306.565,1.8430000000000002
12442,306.59,1.8430000000000002
12443,306.615,1.859
12444,306.64,1.869
12445,306.665,1.8559999999999999
12446,306.69,1.855
12447,306.715,1.831
12448,306.74,1.847
12449,306.765,1.8159999999999998
12450,306.79,1.8359999999999999
12451,306.815,1.839
12452,306.84,1.851
12453,306.865,1.858
12454,306.89,1.8130000000000002
12455,306.904,1.449
12456,306.92900000000003,1.777
12457,306.954,1.808
12458,306.97900000000004,1.805
12459,307.004,1.804
12460,307.029,1.8159999999999998
12461,307.05400000000003,1.806
12462,307.079,1.829
12463,307.10400000000004,1.817
12464,307.129,1.8130000000000002
12465,307.154,1.831
12466,307.17900000000003,1.765
12467,307.204,1.754
12468,307.22900000000004,1.5219999999999998
12469,307.254,1.719
12470,307.279,1.742
12471,307.30400000000003,1.732
12472,307.329,1.744
12473,307.35400000000004,1.775
12474,307.379,1.795
12475,307.404,1.82
12476,307.42900000000003,1.8519999999999999
12477,307.454,1.8519999999999999
12478,307.47900000000004,1.841
12479,307.504,1.719
12480,307.529,1.786
12481,307.55400000000003,1.82
12482,307.579,1.797
12483,307.60400000000004,1.775
12484,307.629,1.787
12485,307.654,1.825
12486,307.67900000000003,1.828
12487,307.704,1.8530000000000002
12488,307.72900000000004,1.9040000000000001
12489,307.754,1.883
12490,307.779,1.9040000000000001
12491,307.80400000000003,1.886
12492,307.829,1.875
12493,307.85400000000004,1.976
12494,307.879,1.979
12495,307.904,1.869
12496,307.92900000000003,1.827
12497,307.954,1.817
12498,307.97900000000004,1.827
12499,308.004,1.83
12500,308.029,1.801
12501,308.05400000000003,1.7890000000000001
12502,308.079,1.796
12503,308.10400000000004,1.829
12504,308.129,1.796
12505,308.154,1.8
12506,308.17900000000003,1.8519999999999999
12507,308.204,1.825
12508,308.22900000000004,1.8419999999999999
12509,308.254,0.872
12510,308.422,1.675
12511,308.447,1.8330000000000002
12512,308.472,1.868
12513,308.497,1.8630000000000002
12514,308.522,1.8780000000000001
12515,308.547,1.8559999999999999
12516,308.572,1.8719999999999999
12517,308.597,1.883
12518,308.622,1.84
12519,308.647,1.86
12520,308.672,1.8840000000000001
12521,308.697,1.885
12522,308.722,1.8869999999999998
12523,308.747,1.8459999999999999
12524,308.772,1.844
12525,308.797,1.876
12526,308.822,1.875
12527,308.847,1.848
12528,308.872,1.9040000000000001
12529,308.897,1.901
12530,308.922,1.8969999999999998
12531,308.947,1.8980000000000001
12532,308.972,1.9040000000000001
12533,308.997,1.9069999999999998
12534,309.022,1.9140000000000001
12535,309.047,1.905
12536,309.072,1.921
12537,309.097,1.895
12538,309.122,1.915
12539,309.147,1.806
12540,309.172,1.854
12541,309.197,1.8459999999999999
12542,309.222,1.88
12543,309.247,1.874
12544,309.272,1.8980000000000001
12545,309.297,1.9569999999999999
12546,309.322,1.847
12547,309.347,1.8090000000000002
12548,309.372,1.855
12549,309.397,1.766
12550,309.422,1.819
12551,309.447,1.786
12552,309.472,1.8319999999999999
12553,309.497,1.7930000000000001
12554,309.522,1.758
12555,309.547,1.848
12556,309.572,1.868
12557,309.597,1.905
12558,309.622,1.8840000000000001
12559,309.647,1.911
12560,309.672,1.952
12561,309.697,1.911
12562,309.722,1.8969999999999998
12563,309.747,1.925
12564,309.772,1.923
12565,309.797,1.83
12566,309.822,1.829
12567,309.847,1.838
12568,309.872,1.839
12569,309.897,0.7929999999999999
12570,309.91700000000003,1.876
12571,309.942,1.9169999999999998
12572,309.967,1.8459999999999999
12573,309.992,1.8869999999999998
12574,310.017,1.868
12575,310.04200000000003,1.841
12576,310.067,1.85
12577,310.092,1.8359999999999999
12578,310.117,1.8659999999999999
12579,310.142,1.857
12580,310.16700000000003,1.864
12581,310.192,1.84
12582,310.217,1.8780000000000001
12583,310.242,1.919
12584,310.267,1.909
12585,310.29200000000003,1.9069999999999998
12586,310.317,1.876
12587,310.342,1.889
12588,310.367,1.8869999999999998
12589,310.392,1.8940000000000001
12590,310.41700000000003,1.848
12591,310.442,1.8159999999999998
12592,310.467,1.824
12593,310.492,1.795
12594,310.517,1.787
12595,310.54200000000003,1.829
12596,310.567,1.801
12597,310.592,1.8419999999999999
12598,310.617,1.8519999999999999
12599,310.642,1.84
12600,310.66700000000003,1.794
12601,310.692,1.861
12602,310.717,1.8259999999999998
12603,310.742,1.839
12604,310.767,1.857
12605,310.79200000000003,1.875
12606,310.817,1.895
12607,310.842,1.841
12608,310.867,1.861
12609,310.892,1.86
12610,310.91700000000003,1.824
12611,310.942,1.8730000000000002
12612,310.967,1.8459999999999999
12613,310.992,1.825
12614,311.017,1.7690000000000001
12615,311.04200000000003,1.814
12616,311.067,1.804
12617,311.092,1.8430000000000002
12618,311.117,1.766
12619,311.142,1.841
12620,311.16700000000003,1.8769999999999998
12621,311.192,1.818
12622,311.217,1.881
12623,311.242,1.825
12624,311.267,1.824
12625,311.29200000000003,1.864
12626,311.317,1.869
12627,311.342,1.859
12628,311.367,1.797
12629,311.392,1.868
12630,311.406,1.851
12631,311.431,1.828
12632,311.45599999999996,1.871
12633,311.481,1.839
12634,311.506,1.824
12635,311.531,1.8969999999999998
12636,311.556,1.867
12637,311.58099999999996,1.8880000000000001
12638,311.606,1.851
12639,311.631,1.8
12640,311.656,1.829
12641,311.681,1.8980000000000001
12642,311.70599999999996,1.902
12643,311.731,1.8769999999999998
12644,311.756,1.8730000000000002
12645,311.781,1.8880000000000001
12646,311.806,1.81
12647,311.83099999999996,1.8730000000000002
12648,311.856,1.84
12649,311.881,1.834
12650,311.906,1.794
12651,311.931,1.893
12652,311.95599999999996,1.881
12653,311.981,1.8459999999999999
12654,312.006,1.8769999999999998
12655,312.031,1.89
12656,312.056,1.859
12657,312.08099999999996,1.84
12658,312.106,1.876
12659,312.131,1.891
12660,312.156,1.7830000000000001
12661,312.181,1.882
12662,312.20599999999996,1.85
12663,312.231,1.85
12664,312.256,1.858
12665,312.281,1.881
12666,312.306,1.875
12667,312.33099999999996,1.892
12668,312.356,1.847
12669,312.381,1.839
12670,312.406,1.932
12671,312.431,1.8869999999999998
12672,312.45599999999996,1.8559999999999999
12673,312.481,1.925
12674,312.506,1.848
12675,312.531,1.867
12676,312.556,1.916
12677,312.58099999999996,1.882
12678,312.606,1.889
12679,312.631,1.891
12680,312.656,1.88
12681,312.681,1.835
12682,312.70599999999996,1.393
12683,312.723,1.847
12684,312.748,1.959
12685,312.77299999999997,1.89
12686,312.798,1.893
12687,312.823,1.944
12688,312.848,1.847
12689,312.873,1.847
12690,312.89799999999997,1.84
12691,312.923,1.999
12692,312.948,1.943
12693,312.973,1.921
12694,312.998,2.02
12695,313.02299999999997,1.911
12696,313.048,2.048
12697,313.073,1.955
12698,313.098,2.031
12699,313.123,1.954
12700,313.14799999999997,2.039
12701,313.173,2.052
12702,313.198,1.939
12703,313.223,1.172
12704,313.6,0.584
12705,313.625,1.7990000000000002
12706,313.65,1.8
12707,313.675,1.7990000000000002
12708,313.7,1.8030000000000002
12709,313.725,1.825
12710,313.75,1.78
12711,313.775,1.797
12712,313.8,1.795
12713,313.825,1.824
12714,313.85,1.8219999999999998
12715,313.875,1.8159999999999998
12716,313.9,1.786
12717,313.925,1.8419999999999999
12718,313.95,1.811
12719,313.975,1.8030000000000002
12720,314.0,1.8119999999999998
12721,314.025,1.8330000000000002
12722,314.05,1.8030000000000002
12723,314.075,1.811
12724,314.1,1.79
12725,314.125,1.839
12726,314.15,1.8459999999999999
12727,314.175,1.8459999999999999
12728,314.2,1.8419999999999999
12729,314.225,1.8730000000000002
12730,314.25,1.84
12731,314.275,1.85
12732,314.3,1.788
12733,314.325,1.806
12734,314.35,1.8319999999999999
12735,314.375,1.837
12736,314.4,1.8330000000000002
12737,314.425,1.805
12738,314.45,1.8359999999999999
12739,314.475,1.848
12740,314.5,1.845
12741,314.525,1.8259999999999998
12742,314.55,1.8419999999999999
12743,314.575,1.8459999999999999
12744,314.6,1.8430000000000002
12745,314.625,1.834
12746,314.65,1.818
12747,314.675,1.861
12748,314.7,1.883
12749,314.725,1.899
12750,314.75,1.885
12751,314.775,1.867
12752,314.8,1.861
12753,314.825,1.849
12754,314.85,1.761
12755,314.875,1.858
12756,315.1,1.3030000000000002
12757,315.125,1.739
12758,315.15,1.859
12759,315.175,1.8459999999999999
12760,315.2,1.734
12761,315.225,1.75
12762,315.25,1.7830000000000001
12763,315.275,1.7719999999999998
12764,315.3,1.82
12765,315.325,1.818
12766,315.35,1.7819999999999998
12767,315.375,1.7719999999999998
12768,315.4,1.774
12769,315.425,1.821
12770,315.45,1.824
12771,315.475,1.851
12772,315.5,1.865
12773,315.525,1.864
12774,315.55,1.848
12775,315.575,1.828
12776,315.6,1.855
12777,315.625,1.8769999999999998
12778,315.65,1.896
12779,315.675,1.9
12780,315.7,1.902
12781,315.725,1.875
12782,315.75,1.874
12783,315.775,1.889
12784,315.8,1.871
12785,315.825,1.882
12786,315.85,1.929
12787,315.875,1.902
12788,315.9,1.909
12789,315.925,1.8840000000000001
12790,315.95,1.891
12791,315.975,1.847
12792,316.0,1.815
12793,316.025,1.805
12794,316.05,1.835
12795,316.075,1.847
12796,316.1,1.88
12797,316.125,1.8980000000000001
12798,316.15,1.946
12799,316.175,1.775
12800,316.2,1.864
12801,316.225,1.804
12802,316.25,1.819
12803,316.275,1.8030000000000002
12804,316.3,1.7409999999999999
12805,316.325,1.749
12806,316.35,1.77
12807,316.375,1.8840000000000001
12808,316.4,1.903
12809,316.425,1.962
12810,316.45,1.9880000000000002
12811,316.475,1.931
12812,316.5,2.017
12813,316.525,1.985
12814,316.55,1.985
12815,316.575,1.9969999999999999
12816,316.6,1.103
12817,316.624,1.986
12818,316.649,2.021
12819,316.67400000000004,2.0469999999999997
12820,316.699,2.0140000000000002
12821,316.724,2.0580000000000003
12822,316.749,2.029
12823,316.774,2.025
12824,316.79900000000004,2.04
12825,316.824,2.044
12826,316.849,2.0780000000000003
12827,316.874,2.05
12828,316.899,2.0380000000000003
12829,316.92400000000004,2.062
12830,316.949,2.049
12831,316.974,2.046
12832,316.999,2.089
12833,317.024,2.0669999999999997
12834,317.04900000000004,2.052
12835,317.074,2.031
12836,317.099,2.0540000000000003
12837,317.124,2.075
12838,317.14799999999997,2.066
12839,317.173,2.0669999999999997
12840,317.198,2.0780000000000003
12841,317.223,2.0780000000000003
12842,317.248,2.0980000000000003
12843,317.27299999999997,2.059
12844,317.298,2.048
12845,317.323,2.044
12846,317.348,2.02
12847,317.373,1.87
12848,323.3,0.867
12849,323.325,1.495
12850,323.35,1.625
12851,323.375,1.591
12852,323.4,1.604
12853,323.425,1.625
12854,323.45,1.905
12855,323.475,1.743
12856,323.5,1.798
12857,323.525,1.795
12858,323.55,1.774
12859,323.575,1.78
12860,323.6,1.806
12861,323.625,1.8030000000000002
12862,323.65,1.879
12863,323.675,1.821
12864,323.7,1.87
12865,323.725,1.9169999999999998
12866,323.75,1.949
12867,323.775,1.9969999999999999
12868,323.8,1.986
12869,323.825,1.874
12870,323.85,1.778
12871,323.875,1.784
12872,323.9,1.78
12873,323.925,1.795
12874,323.95,1.806
12875,323.975,1.8230000000000002
12876,324.0,1.8630000000000002
12877,324.025,1.89
12878,324.05,1.8530000000000002
12879,324.075,1.821
12880,324.1,1.834
12881,324.125,1.767
12882,324.15,1.751
12883,324.175,1.776
12884,324.2,1.79
12885,324.225,1.7530000000000001
12886,324.25,1.756
12887,324.275,1.757
12888,324.3,1.7409999999999999
12889,324.325,1.761
12890,324.35,1.764
12891,324.375,1.796
12892,324.4,1.7930000000000001
12893,324.425,1.774
12894,324.45,1.767
12895,324.475,1.744
12896,324.5,1.7919999999999998
12897,324.525,1.7630000000000001
12898,324.55,1.82
12899,324.575,1.7830000000000001
12900,324.6,1.776
12901,324.625,1.8019999999999998
12902,324.65,1.7530000000000001
12903,324.675,1.686
12904,324.7,1.6669999999999998
12905,324.725,1.6669999999999998
12906,324.75,1.659
12907,324.775,1.68
12908,324.8,1.4980000000000002
12909,324.816,1.814
12910,324.841,1.8159999999999998
12911,324.866,1.7719999999999998
12912,324.89099999999996,1.774
12913,324.916,1.79
12914,324.941,1.788
12915,324.966,1.82
12916,324.991,1.821
12917,325.01599999999996,1.82
12918,325.041,1.8419999999999999
12919,325.066,1.86
12920,325.091,1.8430000000000002
12921,325.116,1.845
12922,325.14099999999996,1.831
12923,325.166,1.854
12924,325.191,1.837
12925,325.216,1.871
12926,325.241,1.7730000000000001
12927,325.26599999999996,1.7790000000000001
12928,325.291,1.777
12929,325.316,1.796
12930,325.341,1.788
12931,325.366,1.785
12932,325.39099999999996,1.806
12933,325.416,1.7690000000000001
12934,325.441,1.781
12935,325.466,1.817
12936,325.491,1.787
12937,325.51599999999996,1.8090000000000002
12938,325.541,1.7790000000000001
12939,325.566,1.755
12940,325.591,1.729
12941,325.616,1.7590000000000001
12942,325.64099999999996,1.766
12943,325.666,1.766
12944,325.691,1.76
12945,325.716,1.787
12946,325.741,1.7790000000000001
12947,325.76599999999996,1.818
12948,325.791,1.859
12949,325.816,1.8130000000000002
12950,325.841,1.8559999999999999
12951,325.866,1.828
12952,325.89099999999996,1.825
12953,325.916,1.817
12954,325.941,1.8130000000000002
12955,325.966,1.834
12956,325.991,1.775
12957,326.01599999999996,1.824
12958,326.041,1.7519999999999998
12959,326.066,1.8159999999999998
12960,326.091,1.776
12961,326.116,1.825
12962,326.14099999999996,1.7730000000000001
12963,326.166,1.825
12964,326.191,1.82
12965,326.216,1.84
12966,326.241,1.794
12967,326.26599999999996,1.78
12968,326.291,1.8090000000000002
12969,326.307,1.8330000000000002
12970,326.332,1.8330000000000002
12971,326.357,1.864
12972,326.382,1.896
12973,326.407,1.8769999999999998
12974,326.432,1.8980000000000001
12975,326.457,1.8319999999999999
12976,326.482,1.74
12977,326.507,1.751
12978,326.532,1.768
12979,326.557,1.8119999999999998
12980,326.582,1.88
12981,326.607,1.8780000000000001
12982,326.632,1.7830000000000001
12983,326.657,1.776
12984,326.682,1.7690000000000001
12985,326.707,1.75
12986,326.732,1.744
12987,326.757,1.713
12988,326.782,1.656
12989,326.807,1.669
12990,326.832,1.696
12991,326.857,1.6540000000000001
12992,326.882,1.72
12993,326.907,1.758
12994,326.932,1.7790000000000001
12995,326.957,1.78
12996,326.982,1.778
12997,327.007,1.7469999999999999
12998,327.032,1.811
12999,327.057,1.7830000000000001
13000,327.082,1.8130000000000002
13001,327.107,1.861
13002,327.132,1.8259999999999998
13003,327.157,1.818
13004,327.182,1.858
13005,327.207,1.7619999999999998
13006,327.232,1.7480000000000002
13007,327.257,1.788
13008,327.282,1.798
13009,327.307,1.865
13010,327.332,1.8719999999999999
13011,327.357,1.911
13012,327.382,1.889
13013,327.407,1.7919999999999998
13014,327.432,1.827
13015,327.457,1.817
13016,327.482,1.791
13017,327.507,1.847
13018,327.532,1.881
13019,327.557,1.906
13020,327.582,1.909
13021,327.607,0.9440000000000001
13022,327.82300000000004,1.585
13023,327.848,1.702
13024,327.87300000000005,1.785
13025,327.898,1.828
13026,327.923,1.8159999999999998
13027,327.94800000000004,1.797
13028,327.973,1.83
13029,327.99800000000005,1.8359999999999999
13030,328.023,1.87
13031,328.048,1.82
13032,328.07300000000004,1.784
13033,328.098,1.818
13034,328.12300000000005,1.839
13035,328.148,1.7930000000000001
13036,328.173,1.8119999999999998
13037,328.19800000000004,1.876
13038,328.223,1.797
13039,328.24800000000005,1.775
13040,328.273,1.729
13041,328.298,1.768
13042,328.32300000000004,1.794
13043,328.348,1.767
13044,328.37300000000005,1.732
13045,328.398,1.75
13046,328.423,1.4569999999999999
13047,328.44800000000004,1.6780000000000002
13048,328.473,1.757
13049,328.49800000000005,1.724
13050,328.523,1.7790000000000001
13051,328.548,1.788
13052,328.57300000000004,1.7930000000000001
13053,328.598,1.8090000000000002
13054,328.62300000000005,1.8130000000000002
13055,328.648,1.815
13056,328.673,1.857
13057,328.69800000000004,1.875
13058,328.723,1.743
13059,328.74800000000005,1.7519999999999998
13060,328.773,1.7819999999999998
13061,328.798,1.7990000000000002
13062,328.82099999999997,1.8019999999999998
13063,328.846,1.82
13064,328.871,1.8
13065,328.89599999999996,1.807
13066,328.921,1.7730000000000001
13067,328.94599999999997,1.8130000000000002
13068,328.971,1.857
13069,328.996,1.837
13070,329.02099999999996,1.851
13071,329.046,1.913
13072,329.07099999999997,1.926
13073,329.096,1.986
13074,329.121,1.993
13075,329.14599999999996,2.037
13076,329.171,2.024
13077,329.19599999999997,2.082
13078,329.221,2.069
13079,329.246,2.051
13080,329.27099999999996,2.032
13081,329.296,2.031
13082,329.32099999999997,2.0340000000000003
13083,329.346,1.9880000000000002
13084,329.371,2.042
13085,329.39599999999996,2.022
13086,329.421,2.057
13087,329.44599999999997,2.079
13088,333.0,-0.121
13089,333.025,1.5119999999999998
13090,333.05,1.5590000000000002
13091,333.075,1.7630000000000001
13092,333.1,1.79
13093,333.125,1.828
13094,333.15,1.827
