,Depth CSF-B (m),Magnetic susceptibility (instr. units)
26337,964.795,78.2
26338,964.82,84.8
26339,964.845,74.4
26340,964.87,77.8
26341,964.895,80.4
26342,964.92,86.0
26343,964.945,89.6
26344,964.97,74.0
26345,964.995,57.0
26346,965.02,67.6
26347,965.045,69.0
26348,965.07,54.0
26349,965.095,67.6
26350,965.12,92.2
26351,965.145,97.4
26352,965.17,101.6
26353,965.195,118.0
26354,965.22,123.2
26355,965.245,111.6
26356,965.27,102.6
26357,965.295,90.4
26358,965.32,87.4
26359,965.345,93.2
26360,965.37,95.0
26361,965.395,95.2
26362,965.42,88.0
26363,965.445,85.2
26364,965.47,82.0
26365,965.495,69.2
26366,965.52,63.6
26367,965.545,73.0
26368,965.57,77.0
26369,965.595,78.4
26370,965.62,78.4
26371,965.645,77.0
26372,965.67,75.4
26373,965.695,74.2
26374,965.72,72.6
26375,965.745,68.0
26376,965.77,62.8
26377,965.795,58.0
26378,965.82,55.6
26379,965.845,54.2
26380,965.87,65.6
26381,965.895,87.6
26382,965.92,93.8
26383,965.945,98.0
26384,965.97,94.8
26385,965.995,90.0
26386,966.02,69.2
26387,966.045,40.0
26388,966.078,28.4
26389,966.1030000000001,38.2
26390,966.128,49.6
26391,966.153,58.0
26392,966.178,55.2
26393,966.203,44.6
26394,966.2280000000001,38.4
26395,966.253,45.4
26396,966.278,55.0
26397,966.303,51.6
26398,966.328,64.0
26399,966.3530000000001,41.0
26400,972.0,20.4
26401,972.025,47.6
26402,972.05,61.6
26403,972.075,115.8
26404,972.1,241.0
26405,972.125,204.8
26406,972.15,227.8
26407,972.175,268.0
26408,972.2,229.6
26409,972.225,267.0
26410,972.25,224.0
26411,972.275,220.4
26412,972.3,300.4
26413,972.325,238.0
26414,972.35,145.6
26415,972.375,138.6
26416,972.4,82.4
26417,972.425,62.6
26418,972.45,68.0
26419,972.475,83.0
26420,972.5,102.0
26421,972.525,71.4
26422,972.55,74.0
26423,972.575,70.2
26424,972.6,58.4
26425,972.625,53.4
26426,972.65,60.8
26427,972.675,106.0
26428,972.7,108.4
26429,972.725,78.8
26430,972.75,86.2
26431,972.775,73.8
26432,972.8,74.2
26433,972.825,76.6
26434,972.85,116.2
26435,972.875,162.0
26436,972.9,174.0
26437,972.925,242.6
26438,972.95,258.8
26439,972.975,230.0
26440,973.0,166.0
26441,973.025,85.8
26442,973.05,82.0
26443,973.075,73.8
26444,973.1,78.6
26445,973.125,118.6
26446,973.15,177.6
26447,973.175,168.0
26448,973.2,175.8
26449,973.225,224.0
26450,973.25,163.2
26451,973.275,178.0
26452,973.3,256.0
26453,973.325,279.0
26454,973.35,219.0
26455,973.375,131.0
26456,973.4,145.2
26457,973.425,122.6
26458,973.45,111.2
26459,973.475,189.0
26460,973.5,167.0
26461,973.5189999999999,158.0
26462,973.544,153.4
26463,973.569,114.0
26464,973.5939999999999,96.0
26465,973.6189999999999,112.4
26466,973.6439999999999,117.6
26467,973.669,137.8
26468,973.694,182.0
26469,973.7189999999999,187.8
26470,973.7439999999999,186.6
26471,973.7689999999999,172.8
26472,973.794,199.6
26473,973.819,229.6
26474,973.8439999999999,202.4
26475,973.8689999999999,157.0
26476,973.8939999999999,165.4
26477,973.919,203.2
26478,973.944,191.0
26479,973.9689999999999,172.8
26480,973.9939999999999,130.4
26481,974.0189999999999,125.2
26482,974.044,86.6
26483,974.069,25.8
26484,974.0939999999999,17.2
26485,974.1189999999999,57.2
26486,974.1439999999999,169.8
26487,974.169,222.0
26488,974.194,181.8
26489,974.2189999999999,145.6
26490,974.2439999999999,173.2
26491,974.2689999999999,148.2
26492,974.294,157.2
26493,974.319,179.0
26494,974.3439999999999,145.0
26495,974.3689999999999,111.0
26496,974.3939999999999,117.4
26497,974.419,108.6
26498,974.444,95.0
26499,974.4689999999999,116.8
26500,974.4939999999999,160.8
26501,974.5189999999999,125.0
26502,974.544,120.6
26503,974.569,117.8
26504,974.5939999999999,172.0
26505,974.6189999999999,208.8
26506,974.6439999999999,158.6
26507,974.669,133.0
26508,974.694,156.6
26509,974.7189999999999,158.0
26510,974.7439999999999,200.4
26511,974.7689999999999,222.2
26512,974.794,214.0
26513,974.819,152.0
26514,974.8439999999999,152.0
26515,974.8689999999999,245.8
26516,974.8939999999999,237.0
26517,974.919,152.6
26518,974.944,147.2
26519,974.9689999999999,253.4
26520,974.9939999999999,192.8
26521,975.0189999999999,143.0
26522,975.044,159.0
26523,975.069,125.2
26524,975.0939999999999,125.4
26525,975.1189999999999,180.6
26526,975.1439999999999,206.0
26527,975.169,194.4
26528,975.194,205.6
26529,975.2189999999999,211.8
26530,975.2439999999999,216.4
26531,975.2689999999999,257.8
26532,975.294,235.6
26533,975.319,265.2
26534,975.3439999999999,270.8
26535,975.3689999999999,398.6
26536,975.3939999999999,596.4
26537,975.419,696.8
26538,975.444,718.0
26539,975.4689999999999,655.8
26540,975.4939999999999,488.6
26541,975.5189999999999,559.2
26542,975.544,694.4
26543,975.569,540.2
26544,975.5939999999999,442.4
26545,975.6189999999999,487.2
26546,975.6439999999999,421.6
26547,975.669,314.0
26548,975.694,308.4
26549,975.7189999999999,383.2
26550,975.7439999999999,466.2
26551,975.7689999999999,358.4
26552,975.794,220.0
26553,975.819,227.8
26554,975.8439999999999,322.0
26555,975.8689999999999,373.6
26556,975.8939999999999,325.8
26557,975.919,398.6
26558,975.944,374.6
26559,975.9689999999999,397.4
26560,975.9939999999999,650.8
26561,976.0189999999999,808.8
26562,976.043,805.4
26563,976.068,641.0
26564,976.0939999999999,526.2
26565,976.1189999999999,729.6
26566,976.1439999999999,824.0
26567,976.168,824.6
26568,976.194,818.0
26569,976.2189999999999,774.0
26570,976.2439999999999,630.8
26571,976.2689999999999,367.0
26572,976.293,420.6
26573,976.319,667.6
26574,976.3439999999999,785.6
26575,976.3689999999999,807.4
26576,976.3939999999999,812.4
26577,976.418,756.6
26578,976.444,494.8
26579,976.485,497.6
26580,976.51,751.2
26581,976.535,644.2
26582,976.56,386.2
26583,976.585,381.4
26584,976.61,432.2
26585,976.635,369.0
26586,976.66,275.4
26587,981.7,16.6
26588,981.725,33.0
26589,981.75,48.4
26590,981.775,63.6
26591,981.8,77.8
26592,981.825,64.2
26593,981.85,65.4
26594,981.875,71.6
26595,981.9,59.0
26596,981.925,84.4
26597,981.95,70.4
26598,981.975,52.0
26599,982.0,68.0
26600,982.025,81.8
26601,982.05,86.6
26602,982.075,104.2
26603,982.1,170.6
26604,982.125,404.0
26605,982.15,519.0
26606,982.175,457.0
26607,982.2,580.8
26608,982.225,474.2
26609,982.25,392.8
26610,982.275,516.2
26611,982.3,426.0
26612,982.325,491.6
26613,982.35,499.0
26614,982.375,361.4
26615,982.4,452.6
26616,982.425,657.0
26617,982.45,787.6
26618,982.475,859.6
26619,982.5,724.0
26620,982.525,657.0
26621,982.55,651.0
26622,982.575,460.0
26623,982.6,489.6
26624,982.625,589.4
26625,982.65,756.8
26626,982.675,798.0
26627,982.7,854.4
26628,982.725,936.8
26629,982.75,991.8
26630,982.775,1004.6
26631,982.8,972.2
26632,982.825,879.2
26633,982.85,659.0
26634,982.875,727.0
26635,982.9,891.0
26636,982.925,965.4
26637,982.95,1008.0
26638,982.975,989.2
26639,983.0,988.2
26640,983.025,1007.6
26641,983.05,977.0
26642,983.075,969.8
26643,983.1,964.4
26644,983.125,913.6
26645,983.15,854.6
26646,983.175,726.0
26647,983.201,533.0
26648,983.2260000000001,699.0
26649,983.2510000000001,781.6
26650,983.2760000000001,665.0
26651,983.301,821.0
26652,983.326,722.2
26653,983.3510000000001,500.0
26654,983.3760000000001,597.8
26655,983.4010000000001,566.0
26656,983.426,373.4
26657,983.451,369.0
26658,983.4760000000001,385.0
26659,983.5010000000001,571.4
26660,983.5260000000001,503.6
26661,983.551,596.0
26662,983.576,781.4
26663,983.6010000000001,635.0
26664,983.6260000000001,638.6
26665,983.6510000000001,812.8
26666,983.676,710.2
26667,983.701,569.4
26668,983.7260000000001,631.0
26669,983.7510000000001,883.8
26670,983.7760000000001,1031.0
26671,983.801,811.8
26672,983.826,519.0
26673,983.8510000000001,614.2
26674,983.8760000000001,609.2
26675,983.9010000000001,426.8
26676,983.926,360.4
26677,983.951,464.6
26678,983.9760000000001,748.8
26679,984.0010000000001,883.0
26680,984.0260000000001,907.0
26681,984.051,891.6
26682,984.076,740.6
26683,984.1010000000001,449.2
26684,984.1260000000001,395.4
26685,984.1510000000001,628.0
26686,984.176,1002.0
26687,984.201,1175.0
26688,984.2260000000001,1248.8
26689,984.2510000000001,1263.2
26690,984.2760000000001,1335.6
26691,984.301,1432.2
26692,984.326,1499.8
26693,984.3510000000001,1514.4
26694,984.3760000000001,1478.4
26695,984.4010000000001,1439.4
26696,984.426,1202.0
26697,984.451,895.6
26698,984.4730000000001,452.8
26699,984.498,1111.0
26700,984.523,1398.0
26701,984.548,1495.4
26702,984.573,1514.6
26703,984.5980000000001,1436.8
26704,984.623,1382.2
26705,984.648,1316.2
26706,984.673,1291.6
26707,984.698,1202.4
26708,984.7230000000001,1083.2
26709,984.748,819.0
26710,984.773,575.6
26711,984.798,537.6
26712,984.823,484.8
26713,984.8480000000001,614.8
26714,984.873,506.8
26715,984.898,457.2
26716,984.923,565.2
26717,984.948,641.0
26718,984.9730000000001,733.0
26719,984.998,843.2
26720,985.023,899.8
26721,985.048,866.0
26722,985.073,764.6
26723,985.0980000000001,690.6
26724,985.123,656.4
26725,985.148,686.0
26726,985.173,721.6
26727,985.198,806.8
26728,985.2230000000001,905.6
26729,985.248,917.6
26730,985.273,830.4
26731,985.298,702.2
26732,985.323,603.0
26733,985.3480000000001,458.0
26734,985.373,440.4
26735,985.398,635.0
26736,985.423,1124.6
26737,985.448,1588.2
26738,985.4730000000001,1884.8
26739,985.498,1977.6
26740,985.523,2015.6
26741,985.548,2033.8
26742,985.573,1966.6
26743,985.5980000000001,1763.6
26744,985.623,1372.8
26745,985.648,814.8
26746,985.673,421.6
26747,985.698,417.0
26748,985.722,149.0
26749,985.747,339.8
26750,985.7719999999999,443.4
26751,985.797,509.0
26752,985.822,644.2
26753,985.847,834.0
26754,985.872,1019.6
26755,985.8969999999999,1183.6
26756,985.922,1275.8
26757,985.947,1281.2
26758,985.972,1214.2
26759,985.997,1097.4
26760,986.0219999999999,931.0
26761,986.047,703.2
26762,986.072,431.8
26763,986.097,279.6
26764,986.122,326.2
26765,986.1469999999999,359.0
26766,986.172,412.2
26767,986.197,396.4
26768,986.222,368.4
26769,986.247,544.2
26770,986.2719999999999,640.0
26771,986.297,499.0
26772,986.322,320.4
26773,986.347,422.0
26774,986.372,752.4
26775,986.3969999999999,1127.4
26776,986.422,1407.8
26777,986.447,1557.6
26778,986.472,1669.8
26779,986.497,1742.0
26780,986.5219999999999,1773.0
26781,986.547,1765.2
26782,986.572,1741.4
26783,986.597,1720.8
26784,986.622,1638.4
26785,986.6469999999999,1524.6
26786,986.672,1384.8
26787,986.697,1270.6
26788,986.722,1155.6
26789,986.747,1027.8
26790,986.7719999999999,869.0
26791,986.797,737.0
26792,986.822,647.0
26793,986.847,591.0
26794,986.872,561.4
26795,986.8969999999999,558.0
26796,986.922,478.4
26797,986.947,181.6
26798,986.972,49.0
26799,986.997,48.0
26800,987.0219999999999,168.4
26801,987.047,401.8
26802,987.072,551.8
26803,987.097,635.2
26804,987.122,530.0
26805,987.1469999999999,253.2
26806,987.173,408.2
26807,987.198,687.8
26808,987.2230000000001,959.8
26809,987.248,987.2
26810,987.273,806.6
26811,987.298,623.0
26812,987.323,416.8
26813,987.3480000000001,403.6
26814,987.373,284.4
26815,987.398,177.0
26816,987.423,196.8
26817,987.448,184.8
26818,987.4730000000001,305.4
26819,987.498,449.4
26820,987.523,437.4
26821,987.548,331.4
26822,987.573,295.0
26823,987.5980000000001,303.8
26824,987.623,198.8
26825,987.648,169.6
26826,987.673,184.2
26827,987.698,184.4
26828,987.7230000000001,136.4
26829,987.748,128.4
26830,987.773,112.0
26831,991.4,26.0
26832,991.425,82.8
26833,991.45,119.0
26834,991.475,144.8
26835,991.5,291.6
26836,991.525,260.0
26837,991.55,146.2
26838,991.575,155.4
26839,991.6,164.0
26840,991.625,225.8
26841,991.65,338.4
26842,991.675,386.0
26843,991.7,423.0
26844,991.725,466.0
26845,991.75,494.6
26846,991.775,446.6
26847,991.8,281.2
26848,991.825,288.8
26849,991.85,408.6
26850,991.875,485.0
26851,991.9,421.2
26852,991.925,622.0
26853,991.95,994.4
26854,991.975,857.0
26855,992.0,494.0
26856,992.025,292.4
26857,992.05,405.0
26858,992.075,518.4
26859,992.1,600.0
26860,992.125,700.0
26861,992.15,758.0
26862,992.175,769.4
26863,992.2,714.4
26864,992.225,643.6
26865,992.25,548.2
26866,992.275,487.0
26867,992.3,444.8
26868,992.325,413.4
26869,992.35,377.6
26870,992.375,344.6
26871,992.4,324.6
26872,992.425,297.0
26873,992.45,276.0
26874,992.475,270.0
26875,992.5,192.0
26876,992.512,260.0
26877,992.5369999999999,384.6
26878,992.562,325.4
26879,992.587,302.0
26880,992.612,279.6
26881,992.637,259.2
26882,992.6619999999999,245.4
26883,992.687,248.6
26884,992.712,283.0
26885,992.737,341.4
26886,992.762,399.6
26887,992.7869999999999,451.0
26888,992.812,507.4
26889,992.837,509.0
26890,992.862,494.8
26891,992.887,530.0
26892,992.9119999999999,579.4
26893,992.937,570.0
26894,992.962,500.0
26895,992.987,383.0
26896,993.012,487.4
26897,993.0369999999999,625.8
26898,993.062,713.2
26899,993.087,769.8
26900,993.112,817.6
26901,993.137,862.2
26902,993.1619999999999,857.6
26903,993.187,828.2
26904,993.212,871.2
26905,993.237,897.0
26906,993.262,768.8
26907,993.2869999999999,456.0
26908,993.312,273.2
26909,993.337,262.4
26910,993.362,248.2
26911,993.387,206.2
26912,993.4119999999999,174.2
26913,993.437,133.6
26914,993.462,235.8
26915,993.487,346.2
26916,993.512,291.4
26917,993.5369999999999,225.6
26918,993.562,205.0
26919,993.587,246.8
26920,993.612,261.4
26921,993.637,262.8
26922,993.6619999999999,254.4
26923,993.687,213.4
26924,993.712,277.4
26925,993.737,390.8
26926,993.762,605.4
26927,993.7869999999999,583.4
26928,993.812,413.2
26929,993.837,321.6
26930,993.862,400.0
26931,993.887,479.8
26932,993.9119999999999,352.6
26933,993.937,327.4
26934,993.951,264.8
26935,993.9760000000001,483.0
26936,994.0010000000001,393.0
26937,994.0260000000001,296.0
26938,994.051,280.0
26939,994.076,227.4
26940,994.1010000000001,207.4
26941,994.1260000000001,212.4
26942,994.1510000000001,214.0
26943,994.176,213.6
26944,994.201,194.4
26945,994.2260000000001,150.2
26946,994.2510000000001,142.2
26947,994.2760000000001,228.2
26948,994.301,260.8
26949,994.326,233.6
26950,994.3510000000001,155.4
26951,994.3760000000001,110.4
26952,994.4010000000001,113.0
26953,994.426,158.0
26954,994.451,264.2
26955,994.4760000000001,369.6
26956,994.5010000000001,507.6
26957,994.5260000000001,656.8
26958,994.551,776.8
26959,994.576,815.8
26960,994.6010000000001,708.4
26961,994.6260000000001,493.8
26962,994.6510000000001,396.2
26963,994.676,379.2
26964,994.701,297.2
26965,994.7260000000001,214.0
26966,994.7510000000001,252.4
26967,994.7760000000001,300.0
26968,994.801,288.6
26969,994.826,243.0
26970,994.8510000000001,229.4
26971,994.8760000000001,270.0
26972,994.9,217.2
26973,994.925,135.6
26974,994.95,115.6
26975,994.975,163.6
26976,995.0,237.4
26977,995.025,210.6
26978,995.05,270.0
26979,995.075,313.2
26980,995.1,300.8
26981,995.125,222.2
26982,995.15,147.2
26983,995.175,124.6
26984,995.2,146.0
26985,995.225,240.2
26986,995.25,282.2
26987,995.275,272.8
26988,995.3,234.8
26989,995.325,144.4
26990,995.35,96.0
26991,995.375,106.0
26992,995.4,122.8
26993,995.425,113.0
26994,995.45,164.2
26995,995.475,263.4
26996,995.5,283.2
26997,995.525,293.6
26998,995.55,271.0
26999,995.575,212.2
27000,995.6,319.6
27001,995.625,571.0
27002,995.65,708.8
27003,995.675,475.8
27004,995.7,316.2
27005,995.725,462.0
27006,995.75,458.0
27007,995.775,250.4
27008,995.8,251.8
27009,995.825,299.0
27010,995.85,306.2
27011,995.875,527.4
27012,995.9,703.2
27013,995.925,578.4
27014,995.95,355.6
27015,995.975,372.6
27016,996.0,372.6
27017,996.025,386.0
27018,996.05,389.4
27019,996.075,480.8
27020,996.1,418.2
27021,996.125,409.0
27022,996.15,304.6
27023,996.175,403.4
27024,996.2,592.0
27025,996.225,529.2
27026,996.25,582.2
27027,996.275,1039.8
27028,996.3,1320.6
27029,996.325,1317.4
27030,996.35,1046.2
27031,996.375,813.2
27032,996.4,944.4
27033,996.425,736.2
27034,1001.1,62.6
27035,1001.125,169.2
27036,1001.15,275.2
27037,1001.175,308.0
27038,1001.2,402.2
27039,1001.225,270.4
27040,1001.25,312.6
27041,1001.275,589.6
27042,1001.3,658.0
27043,1001.325,703.4
27044,1001.35,821.8
27045,1001.375,855.8
27046,1001.4,809.6
27047,1001.425,581.8
27048,1001.45,589.0
27049,1001.475,748.0
27050,1001.5,635.4
27051,1001.525,399.0
27052,1001.55,364.4
27053,1001.575,446.2
27054,1001.6,445.0
27055,1001.625,446.8
27056,1001.65,592.4
27057,1001.675,634.4
27058,1001.7,540.8
27059,1001.725,360.0
27060,1001.75,325.0
27061,1001.775,300.0
27062,1001.8,320.8
27063,1001.825,326.6
27064,1001.85,347.4
27065,1001.875,500.6
27066,1001.9,604.0
27067,1001.925,607.6
27068,1001.95,544.0
27069,1001.975,345.6
27070,1002.0,340.2
27071,1002.025,408.2
27072,1002.05,369.8
27073,1002.075,316.6
27074,1002.1,331.6
27075,1002.125,384.6
27076,1002.15,382.6
27077,1002.175,280.8
27078,1002.2,275.0
27079,1002.225,335.0
27080,1002.25,325.2
27081,1002.275,235.0
27082,1002.3,153.4
27083,1002.325,183.2
27084,1002.35,207.8
27085,1002.375,185.2
27086,1002.4,142.8
27087,1002.425,155.2
27088,1002.45,164.2
27089,1002.475,142.4
27090,1002.5,164.2
27091,1002.525,232.4
27092,1002.55,145.0
27093,1002.552,111.8
27094,1002.577,255.8
27095,1002.602,232.6
27096,1002.627,207.6
27097,1002.6519999999999,281.0
27098,1002.677,321.6
27099,1002.702,362.4
27100,1002.727,339.2
27101,1002.752,194.0
27102,1002.7769999999999,197.8
27103,1002.802,240.0
27104,1002.827,227.4
27105,1002.852,207.0
27106,1002.877,278.6
27107,1002.9019999999999,325.8
27108,1002.927,328.2
27109,1002.952,316.0
27110,1002.977,322.4
27111,1003.002,349.8
27112,1003.0269999999999,372.8
27113,1003.052,342.8
27114,1003.077,353.2
27115,1003.102,398.0
27116,1003.127,449.4
27117,1003.1519999999999,459.2
27118,1003.177,439.4
27119,1003.202,464.6
27120,1003.227,604.0
27121,1003.252,584.8
27122,1003.2769999999999,488.0
27123,1003.302,559.4
27124,1003.327,641.0
27125,1003.352,694.8
27126,1003.377,655.6
27127,1003.4019999999999,602.4
27128,1003.427,518.2
27129,1003.452,548.8
27130,1003.477,639.4
27131,1003.502,584.0
27132,1003.5269999999999,451.8
27133,1003.552,350.6
27134,1003.577,311.6
27135,1003.602,303.4
27136,1003.627,260.8
27137,1003.6519999999999,202.0
27138,1003.677,142.0
27139,1003.702,132.8
27140,1003.745,203.4
27141,1003.77,250.8
27142,1003.795,299.8
27143,1003.82,306.8
27144,1003.845,287.4
27145,1003.87,264.4
27146,1003.895,246.0
27147,1003.92,242.0
27148,1003.945,236.4
27149,1003.97,232.0
27150,1003.995,234.6
27151,1004.02,232.2
27152,1004.045,243.4
27153,1004.07,256.4
27154,1004.095,260.6
27155,1004.12,275.8
27156,1004.145,311.0
27157,1004.17,346.8
27158,1004.195,391.0
27159,1004.22,412.8
27160,1004.245,416.0
27161,1004.27,410.6
27162,1004.295,386.2
27163,1004.32,368.0
27164,1004.345,343.8
27165,1004.37,367.4
27166,1004.395,411.4
27167,1004.42,372.0
27168,1004.445,313.0
27169,1004.47,272.0
27170,1004.495,246.6
27171,1004.52,247.4
27172,1004.545,257.8
27173,1004.57,261.4
27174,1004.595,206.8
27175,1004.62,124.8
27176,1004.645,135.2
27177,1004.67,136.8
27178,1004.695,128.6
27179,1004.72,135.8
27180,1004.745,146.0
27181,1004.77,151.4
27182,1004.795,163.2
27183,1004.82,173.0
27184,1004.845,113.6
27185,1004.862,142.8
27186,1004.887,229.4
27187,1004.9119999999999,269.4
27188,1004.937,317.4
27189,1004.962,398.8
27190,1004.987,477.6
27191,1005.012,525.2
27192,1005.0369999999999,547.8
27193,1005.062,539.4
27194,1005.087,503.6
27195,1005.112,469.0
27196,1005.137,523.8
27197,1005.1619999999999,657.8
27198,1005.187,702.6
27199,1005.212,689.4
27200,1005.237,695.6
27201,1005.262,692.2
27202,1005.2869999999999,676.2
27203,1005.312,669.0
27204,1005.337,597.6
27205,1005.362,444.2
27206,1005.387,319.6
27207,1005.4119999999999,264.0
27208,1005.437,257.6
27209,1005.462,265.6
27210,1005.487,292.0
27211,1005.512,376.6
27212,1005.5369999999999,457.4
27213,1005.562,415.0
27214,1005.587,320.4
27215,1005.612,359.6
27216,1005.637,336.0
27217,1005.6619999999999,331.4
27218,1005.687,360.2
27219,1005.712,405.2
27220,1005.737,456.6
27221,1005.762,495.6
27222,1005.7869999999999,484.8
27223,1005.811,379.0
27224,1005.836,459.0
27225,1005.8610000000001,521.8
27226,1005.8860000000001,515.0
27227,1005.9110000000001,516.8
27228,1005.936,504.4
27229,1005.961,500.0
27230,1005.9860000000001,488.0
27231,1006.0110000000001,465.2
27232,1006.0360000000001,446.4
27233,1006.061,453.0
27234,1006.086,461.6
