"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","E","28","R","2","","109.2","809.592","809.592","130.40","2014-02-10 14:33:47","MS90_695","WRMSL","SECT5399631","56925011","","",""
"349","U1431","E","28","R","2","","111.7","809.617","809.617","125.80","2014-02-10 14:33:47","MS90_695","WRMSL","SECT5399631","56925011","","",""
"349","U1431","E","28","R","2","","114.2","809.642","809.642","97.40","2014-02-10 14:33:47","MS90_695","WRMSL","SECT5399631","56925011","","",""
"349","U1431","E","28","R","3","","1.2","809.672","809.672","67.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","3.7","809.697","809.697","119.60","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","6.2","809.722","809.722","137.00","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","8.7","809.747","809.747","138.80","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","11.2","809.772","809.772","141.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","13.7","809.797","809.797","132.20","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","16.2","809.822","809.822","128.80","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","18.7","809.847","809.847","130.20","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","21.2","809.872","809.872","141.60","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","23.7","809.897","809.897","145.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","26.2","809.922","809.922","144.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","28.7","809.947","809.947","139.20","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","31.2","809.972","809.972","132.60","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","33.7","809.997","809.997","133.00","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","36.2","810.022","810.022","133.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","38.7","810.047","810.047","124.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","41.2","810.072","810.072","122.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","43.7","810.097","810.097","141.60","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","46.2","810.122","810.122","149.00","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","48.7","810.147","810.147","143.00","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","51.2","810.172","810.172","139.60","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","53.7","810.197","810.197","138.80","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","56.2","810.222","810.222","124.00","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","58.7","810.247","810.247","116.80","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","61.2","810.272","810.272","120.80","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","63.7","810.297","810.297","131.80","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","66.2","810.322","810.322","123.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","68.7","810.347","810.347","127.00","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","71.2","810.372","810.372","135.00","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","73.7","810.397","810.397","133.20","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","76.2","810.422","810.422","119.20","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","78.7","810.447","810.447","110.00","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","3","","81.2","810.472","810.472","72.40","2014-02-10 15:04:20","MS90_695","WRMSL","SECT5399661","56942441","","",""
"349","U1431","E","28","R","4","","1.8","810.498","810.498","64.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","4.3","810.523","810.523","95.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","6.8","810.548","810.548","102.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","9.3","810.573","810.573","113.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","11.8","810.598","810.598","113.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","14.3","810.623","810.623","105.60","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","16.8","810.648","810.648","107.80","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","19.3","810.673","810.673","105.80","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","21.8","810.698","810.698","105.80","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","24.3","810.723","810.723","105.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","26.8","810.748","810.748","105.60","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","29.3","810.773","810.773","104.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","31.8","810.798","810.798","100.20","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","34.3","810.823","810.823","98.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","36.8","810.848","810.848","99.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","39.3","810.873","810.873","97.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","41.8","810.898","810.898","96.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","44.3","810.923","810.923","98.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","46.8","810.948","810.948","100.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","49.3","810.973","810.973","97.20","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","51.8","810.998","810.998","97.20","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","54.3","811.023","811.023","97.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","56.8","811.048","811.048","98.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","59.3","811.073","811.073","97.60","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","61.8","811.098","811.098","95.60","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","64.3","811.123","811.123","94.80","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","66.8","811.148","811.148","98.60","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","69.3","811.173","811.173","108.20","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","71.8","811.198","811.198","114.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","74.3","811.223","811.223","119.80","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","76.8","811.248","811.248","122.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","79.3","811.273","811.273","115.20","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","81.8","811.298","811.298","112.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","84.3","811.323","811.323","108.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","86.8","811.348","811.348","109.40","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","89.3","811.373","811.373","117.60","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","91.8","811.398","811.398","126.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","94.3","811.423","811.423","106.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","96.8","811.448","811.448","81.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","99.3","811.473","811.473","73.20","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","4","","101.8","811.498","811.498","53.00","2014-02-10 15:19:07","MS90_695","WRMSL","SECT5399691","56950211","","",""
"349","U1431","E","28","R","5","","1.9","811.538","811.538","51.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","4.3","811.563","811.563","81.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","6.8","811.588","811.588","92.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","9.4","811.613","811.613","96.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","11.9","811.639","811.639","99.40","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","14.4","811.663","811.663","105.40","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","16.9","811.688","811.688","113.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","19.4","811.713","811.713","119.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","21.9","811.738","811.738","117.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","24.4","811.764","811.764","110.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","26.9","811.788","811.788","106.20","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","29.4","811.813","811.813","104.40","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","31.9","811.838","811.838","104.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","34.3","811.863","811.863","106.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","36.8","811.889","811.889","108.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","39.3","811.913","811.913","105.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","41.8","811.938","811.938","103.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","44.3","811.963","811.963","107.40","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","46.8","811.988","811.988","109.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","49.3","812.014","812.014","106.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","51.8","812.038","812.038","107.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","54.3","812.063","812.063","111.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","56.8","812.088","812.088","109.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","59.3","812.113","812.113","105.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","61.8","812.139","812.139","101.40","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","64.3","812.163","812.163","101.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","66.8","812.188","812.188","100.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","69.3","812.213","812.213","97.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","71.8","812.238","812.238","102.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","74.3","812.264","812.264","104.20","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","76.8","812.288","812.288","97.40","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","79.3","812.313","812.313","94.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","81.8","812.338","812.338","93.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","84.3","812.363","812.363","94.20","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","86.8","812.389","812.389","99.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","89.3","812.413","812.413","104.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","91.8","812.438","812.438","96.80","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","94.3","812.463","812.463","98.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","96.8","812.488","812.488","97.00","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","5","","99.3","812.513","812.513","54.60","2014-02-10 15:39:13","MS90_695","WRMSL","SECT5399721","56959181","","",""
"349","U1431","E","28","R","6","","1.2","812.532","812.532","45.80","2014-02-10 15:52:49","MS90_695","WRMSL","SECT5399751","56963281","","",""
