"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Bulk density (GRA)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","A","1","H","12","","36.7","5.867","5.836","1.574","2014-02-01 06:31:48","GRA1","WRMSL","SECT5293161","55239461","","",""
"349","U1431","A","1","H","13","","0.5","6.005","5.973","1.41","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","3.0","6.030","5.998","1.477","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","5.5","6.055","6.023","1.479","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","8.0","6.080","6.048","1.482","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","10.5","6.105","6.073","1.501","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","13.0","6.130","6.098","1.534","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","15.5","6.155","6.122","1.636","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","18.0","6.180","6.147","1.714","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","20.5","6.205","6.172","1.541","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","23.0","6.230","6.197","1.595","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","25.5","6.255","6.222","1.722","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","28.0","6.280","6.247","1.749","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","30.5","6.305","6.272","1.715","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","33.0","6.330","6.297","1.781","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","35.5","6.355","6.321","1.805","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","13","","38.0","6.380","6.346","1.751","2014-02-01 06:38:44","GRA1","WRMSL","SECT5293191","55239831","","",""
"349","U1431","A","1","H","14","","1.0","6.510","6.476","1.557","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","3.5","6.535","6.501","1.563","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","6.0","6.560","6.526","1.652","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","8.5","6.585","6.551","1.635","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","11.0","6.610","6.575","1.637","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","13.5","6.635","6.600","1.601","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","16.0","6.660","6.625","1.762","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","18.5","6.685","6.650","1.656","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","21.0","6.710","6.675","1.533","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","23.5","6.735","6.699","1.556","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","26.0","6.760","6.724","1.52","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","28.5","6.785","6.749","1.616","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","31.0","6.810","6.774","1.862","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","33.5","6.835","6.799","1.666","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","36.0","6.860","6.824","1.694","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","14","","38.5","6.885","6.849","1.638","2014-02-01 06:48:23","GRA1","WRMSL","SECT5293221","55240531","","",""
"349","U1431","A","1","H","15","","1.3","7.013","6.976","1.457","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","3.8","7.038","7.001","1.626","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","6.3","7.063","7.026","1.623","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","8.8","7.088","7.050","1.555","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","11.3","7.113","7.075","1.595","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","13.8","7.138","7.100","1.745","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","16.3","7.163","7.125","1.757","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","18.8","7.188","7.150","1.631","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","21.3","7.213","7.175","1.572","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","23.8","7.238","7.199","1.591","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","26.3","7.263","7.224","1.677","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","28.8","7.288","7.249","1.769","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","31.3","7.313","7.274","1.775","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","33.8","7.338","7.299","1.6","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","36.3","7.363","7.324","1.532","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","15","","38.8","7.388","7.349","0.282","2014-02-01 07:02:27","GRA1","WRMSL","SECT5293251","55240891","","",""
"349","U1431","A","1","H","16","","2.0","7.520","7.480","1.434","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","4.5","7.545","7.505","1.505","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","7.0","7.570","7.530","1.539","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","9.5","7.595","7.555","1.532","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","12.0","7.620","7.580","1.558","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","14.5","7.645","7.605","1.704","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","17.0","7.670","7.630","1.87","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","19.5","7.695","7.654","1.682","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","22.0","7.720","7.679","1.425","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","24.5","7.745","7.704","1.508","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","27.0","7.770","7.729","1.481","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","29.5","7.795","7.754","1.606","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","32.0","7.820","7.779","1.713","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","34.5","7.845","7.804","1.733","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","37.0","7.870","7.829","1.756","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","16","","39.5","7.895","7.854","1.667","2014-02-01 07:06:23","GRA1","WRMSL","SECT5293281","55241001","","",""
"349","U1431","A","1","H","17","","0.9","8.009","7.967","1.571","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","3.4","8.034","7.992","1.602","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","5.9","8.059","8.017","1.584","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","8.4","8.084","8.041","1.794","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","10.9","8.109","8.066","1.734","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","13.4","8.134","8.091","1.836","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","15.9","8.159","8.116","1.831","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","18.4","8.184","8.141","1.619","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","20.9","8.209","8.166","1.356","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","23.4","8.234","8.190","1.379","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","25.9","8.259","8.215","1.402","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","28.4","8.284","8.240","1.427","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","30.9","8.309","8.265","1.411","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","33.4","8.334","8.290","1.443","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","35.9","8.359","8.315","1.474","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","17","","38.4","8.384","8.339","1.458","2014-02-01 07:14:15","GRA1","WRMSL","SECT5293311","55241491","","",""
"349","U1431","A","1","H","18","","1.0","8.511","8.465","1.57","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","3.5","8.536","8.490","1.571","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","6.1","8.560","8.515","1.769","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","8.6","8.585","8.540","1.635","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","11.1","8.611","8.565","1.836","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","13.6","8.636","8.590","1.778","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","16.0","8.661","8.615","1.791","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","18.5","8.685","8.639","1.852","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","21.0","8.710","8.664","1.51","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","23.5","8.736","8.689","1.497","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","26.0","8.761","8.714","1.467","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","28.5","8.786","8.739","1.483","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","31.0","8.810","8.764","1.51","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","33.5","8.835","8.789","1.519","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","36.0","8.861","8.814","1.562","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","38.5","8.886","8.838","1.59","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","41.0","8.911","8.863","1.638","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","43.5","8.935","8.888","1.732","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","46.0","8.960","8.913","1.469","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","48.5","8.985","8.938","1.427","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","51.0","9.010","8.963","1.436","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","53.5","9.035","8.987","1.433","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","56.0","9.060","9.012","1.408","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","58.5","9.085","9.037","1.424","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","61.0","9.110","9.062","1.445","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","63.5","9.135","9.087","1.466","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","66.0","9.160","9.112","1.486","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","A","1","H","18","","68.5","9.185","9.137","0.417","2014-02-01 07:33:40","GRA1","WRMSL","SECT5293341","55242331","","",""
"349","U1431","B","1","H","2","","0.0","1.000","0.983","0.983","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","2.5","1.025","1.008","1.343","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","5.0","1.050","1.032","1.447","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","7.5","1.075","1.057","1.423","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","10.0","1.100","1.081","1.417","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","12.5","1.125","1.106","1.416","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","15.0","1.150","1.130","1.402","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","17.5","1.175","1.155","1.384","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","20.0","1.200","1.179","1.382","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","22.5","1.225","1.204","1.404","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","25.0","1.250","1.228","1.464","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","27.5","1.275","1.253","1.578","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","30.0","1.300","1.278","1.411","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","32.5","1.325","1.302","1.301","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","35.0","1.350","1.327","1.327","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","37.5","1.375","1.351","1.452","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","2","","40.0","1.400","1.376","1.241","2014-02-01 08:30:41","GRA1","WRMSL","SECT5295751","55243291","","",""
"349","U1431","B","1","H","3","","1.5","1.514","1.488","1.444","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","4.0","1.540","1.513","1.427","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","6.4","1.565","1.537","1.401","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","8.9","1.589","1.562","1.432","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","11.4","1.615","1.587","1.476","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","13.9","1.639","1.611","1.452","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","16.5","1.664","1.636","1.401","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","18.9","1.689","1.660","1.421","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","21.4","1.714","1.685","1.435","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","23.9","1.739","1.710","1.469","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","26.4","1.764","1.734","1.551","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","28.9","1.789","1.759","1.412","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","31.4","1.814","1.783","1.479","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","33.9","1.839","1.808","1.429","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
"349","U1431","B","1","H","3","","36.4","1.864","1.833","1.654","2014-02-01 08:34:25","GRA1","WRMSL","SECT5295781","55243481","","",""
